Time(s),SeqNum,Digital0,Digital1,Digital2,Digital3,Analog0,Analog1,Analog2,Analog3,Analog4,Analog5
6.445,13,1,1,1,1,502,3,509,544,0,0
6.446,14,1,1,1,1,526,1,531,519,0,0
6.447,15,1,1,1,1,519,1,519,554,0,0
6.448,0,1,1,1,1,496,1,507,542,0,0
6.449,1,1,1,1,1,503,1,521,523,0,0
6.45,2,1,1,1,1,527,1,550,472,0,0
6.451,3,1,1,1,1,531,1,545,461,0,0
6.452,4,1,1,1,1,531,1,546,496,0,0
6.453,5,1,1,1,1,536,3,554,508,0,0
6.454,6,1,1,1,1,530,1,566,496,0,0
6.455,7,1,1,1,1,530,1,564,504,0,0
6.456,8,1,1,1,1,516,1,542,545,0,0
6.457,9,1,1,1,1,536,1,551,559,0,0
6.458,10,1,1,1,1,543,1,538,527,0,0
6.459,11,1,1,1,1,538,1,504,536,0,0
6.46,12,1,1,1,1,508,1,477,524,0,0
6.461,13,1,1,1,1,499,3,452,458,0,0
6.462,14,1,1,1,1,483,1,425,446,0,0
6.463,15,1,1,1,1,474,1,455,453,0,0
6.464,0,1,1,1,1,476,1,486,483,0,0
6.465,1,1,1,1,1,468,1,484,444,0,0
6.466,2,1,1,1,1,488,1,494,486,0,0
6.467,3,1,1,1,1,488,1,502,560,0,0
6.468,4,1,1,1,1,510,1,516,536,0,0
6.469,5,1,1,1,1,517,3,518,540,0,0
6.47,6,1,1,1,1,520,1,520,550,0,0
6.471,7,1,1,1,1,513,1,508,570,0,0
6.472,8,1,1,1,1,530,1,524,526,0,0
6.473,9,1,1,1,1,536,1,536,516,0,0
6.474,10,1,1,1,1,527,1,532,506,0,0
6.475,11,1,1,1,1,524,1,528,506,0,0
6.476,12,1,1,1,1,530,1,538,504,0,0
6.477,13,1,1,1,1,526,3,538,508,0,0
6.478,14,1,1,1,1,510,1,523,472,0,0
6.479,15,1,1,1,1,516,1,526,443,0,0
6.48,0,1,1,1,1,519,1,510,460,0,0
6.481,1,1,1,1,1,518,1,500,493,0,0
6.482,2,1,1,1,1,499,1,478,550,0,0
6.483,3,1,1,1,1,511,0,510,577,0,0
6.484,4,1,1,1,1,513,1,541,514,0,0
6.485,5,1,1,1,1,513,3,566,492,0,0
6.486,6,1,1,1,1,544,1,608,445,0,0
6.487,7,1,1,1,1,552,1,594,489,0,0
6.488,8,1,1,1,1,534,1,555,521,0,0
6.489,9,1,1,1,1,516,1,487,523,0,0
6.49,10,1,1,1,1,487,1,444,494,0,0
6.491,11,1,1,1,1,479,1,420,566,0,0
6.492,12,1,1,1,1,476,1,427,582,0,0
6.493,13,1,1,1,1,490,1,411,550,0,0
6.494,14,1,1,1,1,508,1,460,524,0,0
6.495,15,1,1,1,1,517,1,527,496,0,0
6.496,0,1,1,1,1,523,1,569,444,0,0
6.497,1,1,1,1,1,509,1,533,436,0,0
6.498,2,1,1,1,1,517,1,527,487,0,0
6.499,3,1,1,1,1,540,1,549,518,0,0
6.5,4,1,1,1,1,519,1,477,526,0,0
6.501,5,1,1,1,1,475,1,406,480,0,0
6.502,6,1,1,1,1,455,1,382,476,0,0
6.503,7,1,1,1,1,418,0,384,525,0,0
6.504,8,1,1,1,1,445,1,452,534,0,0
6.505,9,1,1,1,1,511,1,522,490,0,0
6.506,10,1,1,1,1,538,1,565,555,0,0
6.507,11,1,1,1,1,529,1,575,583,0,0
6.508,12,1,1,1,1,558,1,561,556,0,0
6.509,13,1,1,1,1,532,1,513,511,0,0
6.51,14,1,1,1,1,517,1,488,506,0,0
6.511,15,1,1,1,1,493,1,475,503,0,0
6.512,0,1,1,1,1,496,1,499,511,0,0
6.513,1,1,1,1,1,515,1,524,467,0,0
6.514,2,1,1,1,1,508,1,535,474,0,0
6.515,3,1,1,1,1,512,1,544,480,0,0
6.516,4,1,1,1,1,523,1,556,493,0,0
6.517,5,1,1,1,1,534,3,559,532,0,0
6.518,6,1,1,1,1,527,1,551,508,0,0
6.519,7,1,1,1,1,528,1,547,498,0,0
6.52,8,1,1,1,1,530,1,541,509,0,0
6.521,9,1,1,1,1,528,1,546,523,0,0
6.522,10,1,1,1,1,519,1,538,504,0,0
6.523,11,1,1,1,1,514,0,531,498,0,0
6.524,12,1,1,1,1,513,1,520,500,0,0
6.525,13,1,1,1,1,513,3,519,509,0,0
6.526,14,1,1,1,1,514,1,506,515,0,0
6.527,15,1,1,1,1,502,1,500,511,0,0
6.528,0,1,1,1,1,502,1,486,508,0,0
6.529,1,1,1,1,1,512,1,498,511,0,0
6.53,2,1,1,1,1,509,1,503,509,0,0
6.531,3,1,1,1,1,512,0,504,499,0,0
6.532,4,1,1,1,1,512,1,503,491,0,0
6.533,5,1,1,1,1,517,3,509,499,0,0
6.534,6,1,1,1,1,516,1,513,512,0,0
6.535,7,1,1,1,1,511,1,519,508,0,0
6.536,8,1,1,1,1,514,1,536,499,0,0
6.537,9,1,1,1,1,527,1,552,508,0,0
6.538,10,1,1,1,1,550,1,583,508,0,0
6.539,11,1,1,1,1,572,2,646,496,0,0
6.54,12,1,1,1,1,549,1,606,496,0,0
6.541,13,1,1,1,1,502,3,511,494,0,0
6.542,14,1,1,1,1,488,1,446,519,0,0
6.543,15,1,1,1,1,482,1,382,527,0,0
6.544,0,1,1,1,1,448,1,326,553,0,0
6.545,1,1,1,1,1,423,0,324,512,0,0
6.546,2,1,1,1,1,449,1,379,520,0,0
6.547,3,1,1,1,1,468,1,448,510,0,0
6.548,4,1,1,1,1,503,1,513,540,0,0
6.549,5,1,1,1,1,532,3,547,542,0,0
6.55,6,1,1,1,1,528,1,546,523,0,0
6.551,7,1,1,1,1,526,1,540,491,0,0
6.552,8,1,1,1,1,518,1,526,489,0,0
6.553,9,1,1,1,1,500,1,522,550,0,0
6.554,10,1,1,1,1,523,1,527,520,0,0
6.555,11,1,1,1,1,513,1,528,462,0,0
6.556,12,1,1,1,1,523,1,539,469,0,0
6.557,13,1,1,1,1,544,3,543,492,0,0
6.558,14,1,1,1,1,529,1,529,498,0,0
6.559,15,1,1,1,1,535,1,534,501,0,0
6.56,0,1,1,1,1,531,0,530,509,0,0
6.561,1,1,1,1,1,524,1,533,511,0,0
6.562,2,1,1,1,1,516,1,521,504,0,0
6.563,3,1,1,1,1,515,1,523,501,0,0
6.564,4,1,1,1,1,522,1,555,491,0,0
6.565,5,1,1,1,1,527,3,582,528,0,0
6.566,6,1,1,1,1,520,1,564,503,0,0
6.567,7,1,1,1,1,532,1,563,501,0,0
6.568,8,1,1,1,1,550,1,572,502,0,0
6.569,9,1,1,1,1,554,1,592,489,0,0
6.57,10,1,1,1,1,523,1,534,517,0,0
6.571,11,1,1,1,1,512,1,491,535,0,0
6.572,12,1,1,1,1,473,1,400,508,0,0
6.573,13,1,1,1,1,445,3,340,507,0,0
6.574,14,1,1,1,1,440,1,323,494,0,0
6.575,15,1,1,1,1,423,0,308,537,0,0
6.576,0,1,1,1,1,430,0,373,521,0,0
6.577,1,1,1,1,1,479,1,472,499,0,0
6.578,2,1,1,1,1,521,1,551,507,0,0
6.579,3,1,1,1,1,528,1,569,527,0,0
6.58,4,1,1,1,1,538,1,569,509,0,0
6.581,5,1,1,1,1,549,3,565,463,0,0
6.582,6,1,1,1,1,547,1,564,472,0,0
6.583,7,1,1,1,1,541,1,553,496,0,0
6.584,8,1,1,1,1,534,1,540,499,0,0
6.585,9,1,1,1,1,521,1,528,499,0,0
6.586,10,1,1,1,1,496,1,515,579,0,0
6.587,11,1,1,1,1,486,1,509,592,0,0
6.588,12,1,1,1,1,518,1,533,532,0,0
6.589,13,1,1,1,1,529,3,588,506,0,0
6.59,14,1,1,1,1,549,1,615,506,0,0
6.591,15,1,1,1,1,538,1,592,487,0,0
6.592,0,1,1,1,1,530,1,554,495,0,0
6.593,1,1,1,1,1,524,1,508,508,0,0
6.594,2,1,1,1,1,510,1,435,530,0,0
6.595,3,1,1,1,1,476,1,401,520,0,0
6.596,4,1,1,1,1,470,1,409,488,0,0
6.597,5,1,1,1,1,491,3,444,472,0,0
6.598,6,1,1,1,1,496,1,473,490,0,0
6.599,7,1,1,1,1,501,1,522,480,0,0
6.6,8,1,1,1,1,537,1,553,549,0,0
6.601,9,1,1,1,1,518,1,537,542,0,0
6.602,10,1,1,1,1,521,1,537,503,0,0
6.603,11,1,1,1,1,541,1,557,457,0,0
6.604,12,1,1,1,1,516,1,537,516,0,0
6.605,13,1,1,1,1,508,2,541,478,0,0
6.606,14,1,1,1,1,509,1,544,436,0,0
6.607,15,1,1,1,1,508,1,544,444,0,0
6.608,0,1,1,1,1,513,1,507,512,0,0
6.609,1,1,1,1,1,511,1,495,537,0,0
6.61,2,1,1,1,1,499,1,463,541,0,0
6.611,3,1,1,1,1,520,1,460,578,0,0
6.612,4,1,1,1,1,496,1,446,562,0,0
6.613,5,1,1,1,1,500,2,423,444,0,0
6.614,6,1,1,1,1,468,1,419,545,0,0
6.615,7,1,1,1,1,459,1,443,590,0,0
6.616,8,1,1,1,1,487,1,484,533,0,0
6.617,9,1,1,1,1,506,1,524,511,0,0
6.618,10,1,1,1,1,524,1,556,511,0,0
6.619,11,1,1,1,1,533,1,560,513,0,0
6.62,12,1,1,1,1,534,1,547,500,0,0
6.621,13,1,1,1,1,529,3,546,490,0,0
6.622,14,1,1,1,1,527,1,549,496,0,0
6.623,15,1,1,1,1,526,1,546,495,0,0
6.624,0,1,1,1,1,527,1,552,497,0,0
6.625,1,1,1,1,1,527,1,548,497,0,0
6.626,2,1,1,1,1,520,1,537,494,0,0
6.627,3,1,1,1,1,513,1,521,495,0,0
6.628,4,1,1,1,1,508,1,504,497,0,0
6.629,5,1,1,1,1,512,3,505,503,0,0
6.63,6,1,1,1,1,519,1,505,508,0,0
6.631,7,1,1,1,1,518,1,500,505,0,0
6.632,8,1,1,1,1,517,1,505,512,0,0
6.633,9,1,1,1,1,514,1,508,509,0,0
6.634,10,1,1,1,1,508,1,502,503,0,0
6.635,11,1,1,1,1,513,1,508,511,0,0
6.636,12,1,1,1,1,509,1,519,515,0,0
6.637,13,1,1,1,1,513,3,514,514,0,0
6.638,14,1,1,1,1,515,1,518,508,0,0
6.639,15,1,1,1,1,520,1,516,491,0,0
6.64,0,1,1,1,1,519,1,506,494,0,0
6.641,1,1,1,1,1,510,1,507,519,0,0
6.642,2,1,1,1,1,510,1,512,507,0,0
6.643,3,1,1,1,1,503,1,501,503,0,0
6.644,4,1,1,1,1,499,1,501,521,0,0
6.645,5,1,1,1,1,486,3,494,522,0,0
6.646,6,1,1,1,1,492,1,487,506,0,0
6.647,7,1,1,1,1,502,1,494,503,0,0
6.648,8,1,1,1,1,502,0,497,505,0,0
6.649,9,1,1,1,1,506,1,505,500,0,0
6.65,10,1,1,1,1,514,1,512,500,0,0
6.651,11,1,1,1,1,517,1,509,524,0,0
6.652,12,1,1,1,1,512,1,513,532,0,0
6.653,13,1,1,1,1,515,3,517,511,0,0
6.654,14,1,1,1,1,516,1,518,510,0,0
6.655,15,1,1,1,1,522,1,518,523,0,0
6.656,0,1,1,1,1,516,0,516,514,0,0
6.657,1,1,1,1,1,519,1,524,496,0,0
6.658,2,1,1,1,1,515,1,526,495,0,0
6.659,3,1,1,1,1,511,1,515,507,0,0
6.66,4,1,1,1,1,515,1,520,508,0,0
6.661,5,1,1,1,1,523,3,517,512,0,0
6.662,6,1,1,1,1,516,1,514,519,0,0
6.663,7,1,1,1,1,513,1,503,504,0,0
6.664,8,1,1,1,1,512,0,508,486,0,0
6.665,9,1,1,1,1,520,1,548,491,0,0
6.666,10,1,1,1,1,540,1,609,501,0,0
6.667,11,1,1,1,1,548,1,632,499,0,0
6.668,12,1,1,1,1,547,1,579,510,0,0
6.669,13,1,1,1,1,524,3,511,518,0,0
6.67,14,1,1,1,1,510,1,454,512,0,0
6.671,15,1,1,1,1,484,1,380,515,0,0
6.672,0,1,1,1,1,447,1,331,515,0,0
6.673,1,1,1,1,1,446,0,349,536,0,0
6.674,2,1,1,1,1,437,1,405,530,0,0
6.675,3,1,1,1,1,467,1,477,488,0,0
6.676,4,1,1,1,1,502,1,529,477,0,0
6.677,5,1,1,1,1,518,3,553,488,0,0
6.678,6,1,1,1,1,531,1,578,505,0,0
6.679,7,1,1,1,1,539,1,579,508,0,0
6.68,8,1,1,1,1,529,1,548,515,0,0
6.681,9,1,1,1,1,527,1,523,521,0,0
6.682,10,1,1,1,1,538,1,521,507,0,0
6.683,11,1,1,1,1,528,1,512,539,0,0
6.684,12,1,1,1,1,508,1,490,521,0,0
6.685,13,1,1,1,1,516,3,513,512,0,0
6.686,14,1,1,1,1,530,1,577,499,0,0
6.687,15,1,1,1,1,550,1,608,467,0,0
6.688,0,1,1,1,1,550,1,611,456,0,0
6.689,1,1,1,1,1,549,1,584,484,0,0
6.69,2,1,1,1,1,531,1,513,525,0,0
6.691,3,1,1,1,1,507,1,448,529,0,0
6.692,4,1,1,1,1,479,1,392,546,0,0
6.693,5,1,1,1,1,447,3,356,529,0,0
6.694,6,1,1,1,1,440,1,361,536,0,0
6.695,7,1,1,1,1,441,1,399,506,0,0
6.696,8,1,1,1,1,452,1,460,505,0,0
6.697,9,1,1,1,1,494,1,524,517,0,0
6.698,10,1,1,1,1,529,1,557,512,0,0
6.699,11,1,1,1,1,536,1,555,513,0,0
6.7,12,1,1,1,1,534,1,559,512,0,0
6.701,13,1,1,1,1,540,3,558,505,0,0
6.702,14,1,1,1,1,536,1,560,505,0,0
6.703,15,1,1,1,1,531,1,546,501,0,0
6.704,0,1,1,1,1,526,1,540,502,0,0
6.705,1,1,1,1,1,524,1,528,500,0,0
6.706,2,1,1,1,1,522,1,519,503,0,0
6.707,3,1,1,1,1,519,1,524,501,0,0
6.708,4,1,1,1,1,517,1,528,497,0,0
6.709,5,1,1,1,1,515,1,526,504,0,0
6.71,6,1,1,1,1,513,1,519,507,0,0
6.711,7,1,1,1,1,513,1,519,508,0,0
6.712,8,1,1,1,1,513,1,512,506,0,0
6.713,9,1,1,1,1,513,1,511,507,0,0
6.714,10,1,1,1,1,511,1,507,507,0,0
6.715,11,1,1,1,1,510,1,511,507,0,0
6.716,12,1,1,1,1,508,1,508,508,0,0
6.717,13,1,1,1,1,509,1,505,507,0,0
6.718,14,1,1,1,1,509,1,503,507,0,0
6.719,15,1,1,1,1,508,1,510,507,0,0
6.72,0,1,1,1,1,510,1,509,506,0,0
6.721,1,1,1,1,1,509,1,509,508,0,0
6.722,2,1,1,1,1,509,1,506,510,0,0
6.723,3,1,1,1,1,512,1,508,513,0,0
6.724,4,1,1,1,1,512,1,508,511,0,0
6.725,5,1,1,1,1,510,1,510,507,0,0
6.726,6,1,1,1,1,508,1,504,505,0,0
6.727,7,1,1,1,1,509,1,505,509,0,0
6.728,8,1,1,1,1,512,1,512,512,0,0
6.729,9,1,1,1,1,516,1,508,515,0,0
6.73,10,1,1,1,1,517,1,507,513,0,0
6.731,11,1,1,1,1,511,0,504,508,0,0
6.732,12,1,1,1,1,512,1,506,507,0,0
6.733,13,1,1,1,1,512,3,507,506,0,0
6.734,14,1,1,1,1,512,1,510,508,0,0
6.735,15,1,1,1,1,511,1,509,509,0,0
6.736,0,1,1,1,1,506,1,506,508,0,0
6.737,1,1,1,1,1,502,1,507,508,0,0
6.738,2,1,1,1,1,502,1,510,512,0,0
6.739,3,1,1,1,1,504,0,508,507,0,0
6.74,4,1,1,1,1,507,1,507,508,0,0
6.741,5,1,1,1,1,510,3,511,507,0,0
6.742,6,1,1,1,1,524,1,511,503,0,0
6.743,7,1,1,1,1,527,1,519,502,0,0
6.744,8,1,1,1,1,521,1,514,502,0,0
6.745,9,1,1,1,1,516,1,519,500,0,0
6.746,10,1,1,1,1,513,1,513,505,0,0
6.747,11,1,1,1,1,508,1,512,505,0,0
6.748,12,1,1,1,1,505,1,505,514,0,0
6.749,13,1,1,1,1,504,3,507,520,0,0
6.75,14,1,1,1,1,504,1,508,516,0,0
6.751,15,1,1,1,1,508,1,509,517,0,0
6.752,0,1,1,1,1,510,1,510,526,0,0
6.753,1,1,1,1,1,515,1,512,523,0,0
6.754,2,1,1,1,1,518,1,513,515,0,0
6.755,3,1,1,1,1,512,1,526,507,0,0
6.756,4,1,1,1,1,512,1,516,503,0,0
6.757,5,1,1,1,1,513,3,516,503,0,0
6.758,6,1,1,1,1,514,1,509,497,0,0
6.759,7,1,1,1,1,518,1,496,499,0,0
6.76,8,1,1,1,1,520,1,518,500,0,0
6.761,9,1,1,1,1,517,1,523,500,0,0
6.762,10,1,1,1,1,509,1,507,503,0,0
6.763,11,1,1,1,1,502,1,505,512,0,0
6.764,12,1,1,1,1,516,1,510,529,0,0
6.765,13,1,1,1,1,522,3,510,525,0,0
6.766,14,1,1,1,1,510,1,499,506,0,0
6.767,15,1,1,1,1,495,1,484,507,0,0
6.768,0,1,1,1,1,494,1,491,501,0,0
6.769,1,1,1,1,1,501,1,501,506,0,0
6.77,2,1,1,1,1,504,1,508,507,0,0
6.771,3,1,1,1,1,503,1,509,503,0,0
6.772,4,1,1,1,1,504,1,511,499,0,0
6.773,5,1,1,1,1,512,3,519,508,0,0
6.774,6,1,1,1,1,519,1,526,507,0,0
6.775,7,1,1,1,1,518,1,524,512,0,0
6.776,8,1,1,1,1,518,0,525,512,0,0
6.777,9,1,1,1,1,517,1,517,511,0,0
6.778,10,1,1,1,1,511,1,521,509,0,0
6.779,11,1,1,1,1,504,1,515,508,0,0
6.78,12,1,1,1,1,507,1,523,509,0,0
6.781,13,1,1,1,1,513,3,520,508,0,0
6.782,14,1,1,1,1,512,1,516,516,0,0
6.783,15,1,1,1,1,503,1,516,507,0,0
6.784,0,1,1,1,1,512,0,515,510,0,0
6.785,1,1,1,1,1,523,1,519,505,0,0
6.786,2,1,1,1,1,525,1,522,505,0,0
6.787,3,1,1,1,1,519,1,520,507,0,0
6.788,4,1,1,1,1,509,1,509,508,0,0
6.789,5,1,1,1,1,508,3,511,508,0,0
6.79,6,1,1,1,1,514,1,510,511,0,0
6.791,7,1,1,1,1,513,1,521,510,0,0
6.792,8,1,1,1,1,513,0,524,508,0,0
6.793,9,1,1,1,1,511,1,525,509,0,0
6.794,10,1,1,1,1,512,1,523,510,0,0
6.795,11,1,1,1,1,513,1,520,510,0,0
6.796,12,1,1,1,1,512,1,529,509,0,0
6.797,13,1,1,1,1,511,3,528,509,0,0
6.798,14,1,1,1,1,508,1,523,508,0,0
6.799,15,1,1,1,1,510,1,517,510,0,0
6.8,0,1,1,1,1,512,1,523,511,0,0
6.801,1,1,1,1,1,513,1,519,510,0,0
6.802,2,1,1,1,1,513,1,515,511,0,0
6.803,3,1,1,1,1,512,1,517,509,0,0
6.804,4,1,1,1,1,512,1,512,510,0,0
6.805,5,1,1,1,1,510,3,508,508,0,0
6.806,6,1,1,1,1,506,1,504,504,0,0
6.807,7,1,1,1,1,507,1,514,506,0,0
6.808,8,1,1,1,1,513,1,513,509,0,0
6.809,9,1,1,1,1,511,1,513,507,0,0
6.81,10,1,1,1,1,510,1,511,508,0,0
6.811,11,1,1,1,1,513,1,517,508,0,0
6.812,12,1,1,1,1,511,1,517,507,0,0
6.813,13,1,1,1,1,513,3,520,509,0,0
6.814,14,1,1,1,1,515,1,519,510,0,0
6.815,15,1,1,1,1,512,1,528,510,0,0
6.816,0,1,1,1,1,512,1,528,507,0,0
6.817,1,1,1,1,1,511,1,531,508,0,0
6.818,2,1,1,1,1,514,1,520,510,0,0
6.819,3,1,1,1,1,512,1,508,508,0,0
6.82,4,1,1,1,1,512,1,511,508,0,0
6.821,5,1,1,1,1,511,2,515,509,0,0
6.822,6,1,1,1,1,511,1,516,509,0,0
6.823,7,1,1,1,1,511,1,515,509,0,0
6.824,8,1,1,1,1,513,1,518,507,0,0
6.825,9,1,1,1,1,512,1,517,510,0,0
6.826,10,1,1,1,1,514,1,512,509,0,0
6.827,11,1,1,1,1,510,1,516,510,0,0
6.828,12,1,1,1,1,510,1,509,508,0,0
6.829,13,1,1,1,1,511,2,510,507,0,0
6.83,14,1,1,1,1,513,1,509,508,0,0
6.831,15,1,1,1,1,513,1,516,510,0,0
6.832,0,1,1,1,1,513,1,511,508,0,0
6.833,1,1,1,1,1,511,1,512,507,0,0
6.834,2,1,1,1,1,512,1,505,508,0,0
6.835,3,1,1,1,1,511,1,504,507,0,0
6.836,4,1,1,1,1,511,1,497,508,0,0
6.837,5,1,1,1,1,511,2,497,508,0,0
6.838,6,1,1,1,1,510,1,491,507,0,0
6.839,7,1,1,1,1,513,1,490,510,0,0
6.84,8,1,1,1,1,511,1,494,508,0,0
6.841,9,1,1,1,1,511,1,500,507,0,0
6.842,10,1,1,1,1,511,1,506,508,0,0
6.843,11,1,1,1,1,509,1,511,505,0,0
6.844,12,1,1,1,1,511,1,512,507,0,0
6.845,13,1,1,1,1,511,3,510,509,0,0
6.846,14,1,1,1,1,512,1,503,509,0,0
6.847,15,1,1,1,1,511,1,503,509,0,0
6.848,0,1,1,1,1,512,1,502,509,0,0
6.849,1,1,1,1,1,511,1,502,508,0,0
6.85,2,1,1,1,1,512,1,503,509,0,0
6.851,3,1,1,1,1,510,1,514,509,0,0
6.852,4,1,1,1,1,513,1,512,509,0,0
6.853,5,1,1,1,1,514,3,500,510,0,0
6.854,6,1,1,1,1,511,1,492,510,0,0
6.855,7,1,1,1,1,511,1,502,510,0,0
6.856,8,1,1,1,1,511,1,507,507,0,0
6.857,9,1,1,1,1,514,1,509,505,0,0
6.858,10,1,1,1,1,513,1,506,507,0,0
6.859,11,1,1,1,1,514,1,500,508,0,0
6.86,12,1,1,1,1,510,1,496,511,0,0
6.861,13,1,1,1,1,511,3,498,513,0,0
6.862,14,1,1,1,1,510,1,498,507,0,0
6.863,15,1,1,1,1,511,1,496,510,0,0
6.864,0,1,1,1,1,513,0,498,502,0,0
6.865,1,1,1,1,1,515,1,507,502,0,0
6.866,2,1,1,1,1,520,1,507,505,0,0
6.867,3,1,1,1,1,521,1,508,515,0,0
6.868,4,1,1,1,1,511,1,514,507,0,0
6.869,5,1,1,1,1,509,3,513,506,0,0
6.87,6,1,1,1,1,508,1,510,507,0,0
6.871,7,1,1,1,1,505,1,498,513,0,0
6.872,8,1,1,1,1,499,0,487,516,0,0
6.873,9,1,1,1,1,502,1,491,505,0,0
6.874,10,1,1,1,1,508,1,505,504,0,0
6.875,11,1,1,1,1,516,1,506,512,0,0
6.876,12,1,1,1,1,514,1,505,515,0,0
6.877,13,1,1,1,1,508,3,496,515,0,0
6.878,14,1,1,1,1,503,1,507,502,0,0
6.879,15,1,1,1,1,510,1,511,509,0,0
6.88,0,1,1,1,1,511,0,515,509,0,0
6.881,1,1,1,1,1,514,1,512,507,0,0
6.882,2,1,1,1,1,515,1,514,509,0,0
6.883,3,1,1,1,1,516,1,511,513,0,0
6.884,4,1,1,1,1,513,1,494,507,0,0
6.885,5,1,1,1,1,511,3,498,507,0,0
6.886,6,1,1,1,1,513,1,509,506,0,0
6.887,7,1,1,1,1,515,1,513,507,0,0
6.888,8,1,1,1,1,513,1,512,508,0,0
6.889,9,1,1,1,1,513,1,514,507,0,0
6.89,10,1,1,1,1,512,1,520,510,0,0
6.891,11,1,1,1,1,511,1,514,510,0,0
6.892,12,1,1,1,1,511,1,513,510,0,0
6.893,13,1,1,1,1,514,3,521,509,0,0
6.894,14,1,1,1,1,513,1,523,508,0,0
6.895,15,1,1,1,1,512,1,519,507,0,0
6.896,0,1,1,1,1,509,1,514,504,0,0
6.897,1,1,1,1,1,510,1,513,506,0,0
6.898,2,1,1,1,1,510,1,509,506,0,0
6.899,3,1,1,1,1,510,1,509,506,0,0
6.9,4,1,1,1,1,511,1,509,507,0,0
6.901,5,1,1,1,1,512,3,515,508,0,0
6.902,6,1,1,1,1,513,1,505,506,0,0
6.903,7,1,1,1,1,512,1,504,509,0,0
6.904,8,1,1,1,1,511,1,506,508,0,0
6.905,9,1,1,1,1,516,1,514,507,0,0
6.906,10,1,1,1,1,513,1,514,508,0,0
6.907,11,1,1,1,1,513,1,513,512,0,0
6.908,12,1,1,1,1,511,1,509,515,0,0
6.909,13,1,1,1,1,511,3,512,520,0,0
6.91,14,1,1,1,1,511,1,509,513,0,0
6.911,15,1,1,1,1,509,1,508,511,0,0
6.912,0,1,1,1,1,511,1,511,510,0,0
6.913,1,1,1,1,1,511,1,507,513,0,0
6.914,2,1,1,1,1,512,1,511,511,0,0
6.915,3,1,1,1,1,512,1,507,509,0,0
6.916,4,1,1,1,1,510,1,501,508,0,0
6.917,5,1,1,1,1,508,3,503,511,0,0
6.918,6,1,1,1,1,511,1,507,510,0,0
6.919,7,1,1,1,1,512,1,506,508,0,0
6.92,8,1,1,1,1,510,1,500,504,0,0
6.921,9,1,1,1,1,510,1,503,503,0,0
6.922,10,1,1,1,1,512,1,505,502,0,0
6.923,11,1,1,1,1,511,0,512,506,0,0
6.924,12,1,1,1,1,512,1,514,506,0,0
6.925,13,1,1,1,1,511,3,510,507,0,0
6.926,14,1,1,1,1,512,1,508,507,0,0
6.927,15,1,1,1,1,509,1,506,507,0,0
6.928,0,1,1,1,1,513,1,513,506,0,0
6.929,1,1,1,1,1,513,1,518,506,0,0
6.93,2,1,1,1,1,513,1,513,508,0,0
6.931,3,1,1,1,1,512,1,514,507,0,0
6.932,4,1,1,1,1,511,1,509,507,0,0
6.933,5,1,1,1,1,512,1,507,508,0,0
6.934,6,1,1,1,1,510,1,510,507,0,0
6.935,7,1,1,1,1,511,1,502,508,0,0
6.936,8,1,1,1,1,511,1,505,508,0,0
6.937,9,1,1,1,1,512,1,507,508,0,0
6.938,10,1,1,1,1,512,1,506,508,0,0
6.939,11,1,1,1,1,513,1,507,508,0,0
6.94,12,1,1,1,1,513,1,518,508,0,0
6.941,13,1,1,1,1,512,1,518,507,0,0
6.942,14,1,1,1,1,513,1,515,509,0,0
6.943,15,1,1,1,1,511,1,512,508,0,0
6.944,0,1,1,1,1,512,1,513,508,0,0
6.945,1,1,1,1,1,511,1,511,510,0,0
6.946,2,1,1,1,1,513,1,507,510,0,0
6.947,3,1,1,1,1,510,1,506,510,0,0
6.948,4,1,1,1,1,513,1,513,509,0,0
6.949,5,1,1,1,1,510,3,516,508,0,0
6.95,6,1,1,1,1,511,1,516,508,0,0
6.951,7,1,1,1,1,511,1,512,506,0,0
6.952,8,1,1,1,1,512,1,510,509,0,0
6.953,9,1,1,1,1,511,1,508,508,0,0
6.954,10,1,1,1,1,512,1,510,509,0,0
6.955,11,1,1,1,1,512,1,505,508,0,0
6.956,12,1,1,1,1,513,1,502,509,0,0
6.957,13,1,1,1,1,512,3,503,508,0,0
6.958,14,1,1,1,1,509,1,508,508,0,0
6.959,15,1,1,1,1,511,1,513,509,0,0
6.96,0,1,1,1,1,510,1,516,508,0,0
6.961,1,1,1,1,1,510,1,511,509,0,0
6.962,2,1,1,1,1,512,1,507,508,0,0
6.963,3,1,1,1,1,511,0,512,510,0,0
6.964,4,1,1,1,1,512,1,511,510,0,0
6.965,5,1,1,1,1,512,3,511,510,0,0
6.966,6,1,1,1,1,511,1,519,508,0,0
6.967,7,1,1,1,1,512,1,507,510,0,0
6.968,8,1,1,1,1,512,1,509,508,0,0
6.969,9,1,1,1,1,510,1,503,504,0,0
6.97,10,1,1,1,1,512,1,510,505,0,0
6.971,11,1,1,1,1,511,1,512,508,0,0
6.972,12,1,1,1,1,511,1,513,509,0,0
6.973,13,1,1,1,1,511,3,515,509,0,0
6.974,14,1,1,1,1,512,1,515,510,0,0
6.975,15,1,1,1,1,512,1,511,511,0,0
6.976,0,1,1,1,1,513,1,513,511,0,0
6.977,1,1,1,1,1,510,1,516,508,0,0
6.978,2,1,1,1,1,513,1,509,509,0,0
6.979,3,1,1,1,1,512,1,512,506,0,0
6.98,4,1,1,1,1,512,1,515,507,0,0
